pmid,title,authors,author_count,journal,pub_year,pub_month,pub_day,pub_date,doi,article_type,abstract,abstract_length,keywords,keyword_count,language,publication_types,scraped_date
39115062,Nipocalimab in Early-Onset Severe Hemolytic Disease of the Fetus and Newborn.,"Moise Kenneth J, Ling Leona E, Oepkes Dick, Tiblad Eleonor, Verweij E J T Joanne, Lopriore Enrico, Smoleniec John, Sachs Ulrich J",30,The New England journal of medicine,2024,08,08,2024 08 08,10.1056/NEJMoa2314466,Correspondence,"In early-onset severe hemolytic disease of the fetus and newborn (HDFN), transplacental transfer of maternal antierythrocyte IgG alloantibodies causes fetal anemia that leads to the use of high-risk intrauterine transfusions in order to avoid fetal hydrops and fetal death. Nipocalimab, an anti-neonatal Fc receptor blocker, inhibits transplacental IgG transfer and lowers maternal IgG levels. In an international, open-label, single-group, phase 2 study, we assessed treatment with intravenous nipocalimab (30 or 45 mg per kilogram of body weight per week) administered from 14 to 35 weeks' gestation in participants with pregnancies at high risk for recurrent early-onset severe HDFN. The primary end point was live birth at 32 weeks' gestation or later without intrauterine transfusions as assessed against a historical benchmark (0%; clinically meaningful difference, 10%). Live birth at 32 weeks' gestation or later without intrauterine transfusions occurred in 7 of 13 pregnancies (54%; 95% confidence interval, 25 to 81) in the study. No cases of fetal hydrops occurred, and 6 participants (46%) did not receive any antenatal or neonatal transfusions. Six fetuses received an intrauterine transfusion: five fetuses at 24 weeks' gestation or later and one fetus before fetal loss at 22 weeks and 5 days' gestation. Live birth occurred in 12 pregnancies. The median gestational age at delivery was 36 weeks and 4 days. Of the 12 live-born infants, 1 received one exchange transfusion and one simple transfusion and 5 received only simple transfusions. Treatment-related decreases in the alloantibody titer and IgG level were observed in maternal samples and cord blood. No unusual maternal or pediatric infections were observed. Serious adverse events were consistent with HDFN, pregnancy, or prematurity. Nipocalimab treatment delayed or prevented fetal anemia or intrauterine transfusions, as compared with the historical benchmark, in pregnancies at high risk for early-onset severe HDFN. (Funded by Janssen Research and Development; UNITY ClinicalTrials.gov number, NCT03842189.).",2089,,0,eng,"Journal Article, Clinical Trial, Phase II, Multicenter Study",2026-01-11 18:49:27
39083786,Guidance on Energy and Macronutrients across the Life Span. Reply.,"Heymsfield Steven B, Shapses Sue A",2,The New England journal of medicine,2024,07,31,2024 07 31,10.1056/NEJMc2406736,Correspondence,,0,,0,eng,"Letter, Comment",2026-01-11 18:49:27
39083785,Guidance on Energy and Macronutrients across the Life Span.,Barnard Neal D,1,The New England journal of medicine,2024,07,31,2024 07 31,10.1056/NEJMc2406736,Correspondence,,0,,0,eng,"Letter, Comment",2026-01-11 18:49:27
39083784,Nirmatrelvir for Adult Outpatients with Covid-19. Reply.,"Hammond Jennifer, Fountaine Robert J, Bao Weihang",3,The New England journal of medicine,2024,07,31,2024 07 31,10.1056/NEJMc2407058,Correspondence,,0,,0,eng,"Letter, Comment",2026-01-11 18:49:27
39083783,Nirmatrelvir for Adult Outpatients with Covid-19.,"Shang Lianhan, Wang Yeming, Cao Bin",3,The New England journal of medicine,2024,07,31,2024 07 31,10.1056/NEJMc2407058,Correspondence,,0,,0,eng,"Letter, Comment",2026-01-11 18:49:27
39083782,Nirmatrelvir for Adult Outpatients with Covid-19.,Blais Joseph E,1,The New England journal of medicine,2024,07,31,2024 07 31,10.1056/NEJMc2407058,Correspondence,,0,,0,eng,"Letter, Comment",2026-01-11 18:49:27
39083781,Nirmatrelvir for Adult Outpatients with Covid-19.,"Shan Dan, Zhang Guangji, Du Zhongyan",3,The New England journal of medicine,2024,07,31,2024 07 31,10.1056/NEJMc2407058,Correspondence,,0,,0,eng,"Letter, Comment",2026-01-11 18:49:27
39083780,Phase 1 Trials of PNPLA3 siRNA in I148M Homozygous Patients with MAFLD.,"Fabbrini Elisa, Rady Brian, Koshkina Anastasiya, Jeon Jae Yoon, Ayyar Vivaswath S, Gargano Cynthia, DiProspero Nicholas, Wendel Susan",28,The New England journal of medicine,2024,07,31,2024 07 31,10.1056/NEJMc2402341,Original Article,,0,,0,eng,"Clinical Trial, Phase I, Letter, Randomized Controlled Trial, Research Support, Non-U.S. Gov't",2026-01-11 18:49:27
39083777,A Belantamab Mafodotin Revival in Multiple Myeloma Therapy.,"Trudel Suzanne, Stewart A Keith",2,The New England journal of medicine,2024,07,31,2024 07 31,10.1056/NEJMe2406799,Original Article,,0,,0,eng,Editorial,2026-01-11 18:49:27
39083773,Parkinson's Disease.,"Tanner Caroline M, Ostrem Jill L",2,The New England journal of medicine,2024,07,31,2024 07 31,10.1056/NEJMra2401857,Correspondence,,0,,0,eng,"Journal Article, Review",2026-01-11 18:49:27
39083772,Neutralizing Autoantibodies against Interleukin-10 in Inflammatory Bowel Disease.,"Griffin Helen, Ceron-Gutierrez Lourdes, Gharahdaghi Nima, Ebrahimi Soraya, Davies Sophie, Loo Peh Sun, Szabo Andras, Williams Eleri",18,The New England journal of medicine,2024,07,31,2024 07 31,10.1056/NEJMoa2312302,Correspondence,"We discovered high-titer neutralizing autoantibodies against interleukin-10 in a child with infantile-onset inflammatory bowel disease (IBD), a phenocopy of inborn errors of interleukin-10 signaling. After B-cell-depletion therapy and an associated decrease in the anti-interleukin-10 titer, conventional IBD therapy could be withdrawn. A second child with neutralizing anti-interleukin-10 autoantibodies had a milder course of IBD and has been treated without B-cell depletion. We conclude that neutralizing anti-interleukin-10 autoantibodies may be a causative or modifying factor in IBD, with potential implications for therapy. (Funded by the National Institute for Health and Care Research and others.).",708,,0,eng,"Journal Article, Case Reports, Research Support, Non-U.S. Gov't",2026-01-11 18:49:27
39083771,"Race-Based Diagnosis, Part 3: ITT Episode 35.",,0,The New England journal of medicine,2024,07,31,2024 07 31,10.1056/NEJMp2407611,Correspondence,,0,,0,eng,"Webcast, Journal Article",2026-01-11 18:49:27
39083764,Long Covid Defined.,"Ely E Wesley, Brown Lisa M, Fineberg Harvey V",3,The New England journal of medicine,2025,01,04,2025 01 04,10.1056/NEJMsb2408466,Correspondence,,0,,0,eng,Journal Article,2026-01-11 18:49:27
39047257,Recombinant ADAMTS13 for Immune Thrombotic Thrombocytopenic Purpura. Reply.,"Bendapudi Pavan K, Stefely Jonathan A, Makar Robert S",3,The New England journal of medicine,2024,07,24,2024 07 24,10.1056/NEJMc2406975,Correspondence,,0,,0,eng,"Letter, Comment",2026-01-11 18:49:27
39047256,Recombinant ADAMTS13 for Immune Thrombotic Thrombocytopenic Purpura.,Laurence Jeffrey,1,The New England journal of medicine,2024,07,25,2024 07 25,10.1056/NEJMc2406975,Correspondence,,0,,0,eng,"Letter, Comment",2026-01-11 18:49:27
39047255,Recombinant ADAMTS13 for Immune Thrombotic Thrombocytopenic Purpura.,"Wendt Ralph, V&#xf6;lker Linus A, Brinkkoetter Paul T",3,The New England journal of medicine,2024,07,25,2024 07 25,10.1056/NEJMc2406975,Correspondence,,0,,0,eng,"Letter, Comment",2026-01-11 18:49:27
39047254,"Semaglutide, Obesity-Related Heart Failure, and Type 2 Diabetes. Reply.","Kosiborod Mikhail N, Petrie Mark C, Borlaug Barry A",3,The New England journal of medicine,2024,07,24,2024 07 24,10.1056/NEJMc2406233,Correspondence,,0,,0,eng,"Letter, Comment",2026-01-11 18:49:27
39047253,"Semaglutide, Obesity-Related Heart Failure, and Type 2 Diabetes.","Ammon Jessica P, Jackson Christopher D",2,The New England journal of medicine,2024,07,25,2024 07 25,10.1056/NEJMc2406233,Correspondence,,0,,0,eng,"Letter, Comment",2026-01-11 18:49:27
39047252,"Semaglutide, Obesity-Related Heart Failure, and Type 2 Diabetes.",Wagner Jeffrey,1,The New England journal of medicine,2024,07,25,2024 07 25,10.1056/NEJMc2406233,Correspondence,,0,,0,eng,"Letter, Comment",2026-01-11 18:49:27
39047251,"Semaglutide, Obesity-Related Heart Failure, and Type 2 Diabetes.","Cohen Charlotte, Cohen R&#xe9;gis, Sabouret Pierre",3,The New England journal of medicine,2024,07,24,2024 07 24,10.1056/NEJMc2406233,Correspondence,,0,,0,eng,"Letter, Comment",2026-01-11 18:49:27
39047250,Thrombectomy for Large Strokes. Reply.,"Arquizan Caroline, Jovin Tudor, Costalat Vincent",3,The New England journal of medicine,2024,07,24,2024 07 24,10.1056/NEJMc2406965,Correspondence,,0,,0,eng,"Letter, Comment",2026-01-11 18:49:27
39047249,Thrombectomy for Large Strokes.,"Chen Huanwen, Malhotra Ajay, Gandhi Dheeraj",3,The New England journal of medicine,2024,07,25,2024 07 25,10.1056/NEJMc2406965,Correspondence,,0,,0,eng,"Letter, Research Support, Non-U.S. Gov't, Comment",2026-01-11 18:49:27
39047245,Case 23-2024: A 78-Year-Old Woman with Rapidly Progressive Dementia.,"Smith Eric E, Rohatgi Saurabh, Linnoila Jenny J, Martinez-Lage Maria",4,The New England journal of medicine,2024,07,24,2024 07 24,10.1056/NEJMcpc2402488,Correspondence,,0,,0,eng,"Case Reports, Journal Article, Clinical Conference",2026-01-11 18:49:27
39047241,HIV-Associated Tuberculosis.,"Meintjes Graeme, Maartens Gary",2,The New England journal of medicine,2024,07,25,2024 07 25,10.1056/NEJMra2308181,Correspondence,,0,,0,eng,"Journal Article, Review",2026-01-11 18:49:29
39047240,Blinatumomab for MRD-Negative Acute Lymphoblastic Leukemia in Adults.,"Litzow Mark R, Sun Zhuoxin, Mattison Ryan J, Paietta Elisabeth M, Roberts Kathryn G, Zhang Yanming, Racevskis Janis, Lazarus Hillard M",42,The New England journal of medicine,2024,07,25,2024 07 25,10.1056/NEJMoa2312948,Correspondence,"Many older adults with B-cell precursor acute lymphoblastic leukemia (BCP-ALL) have a relapse despite having a measurable residual disease (MRD)-negative complete remission with combination chemotherapy. The addition of blinatumomab, a bispecific T-cell engager molecule that is approved for the treatment of relapsed, refractory, and MRD-positive BCP-ALL, may have efficacy in patients with MRD-negative remission. In a phase 3 trial, we randomly assigned patients 30 to 70 years of age with BCR::ABL1-negative BCP-ALL (with :: indicating fusion) who had MRD-negative remission (defined as <0.01% leukemic cells in bone marrow as assessed on flow cytometry) after induction and intensification chemotherapy to receive four cycles of blinatumomab in addition to four cycles of consolidation chemotherapy or to receive four cycles of consolidation chemotherapy alone. The primary end point was overall survival, and relapse-free survival was a secondary end point. The data and safety monitoring committee reviewed the results from the third efficacy interim analysis and recommended that they be reported. Complete remission with or without full count recovery was observed in 395 of 488 enrolled patients (81%). Of the 224 patients with MRD-negative status, 112 were assigned to each group. The characteristics of the patients were balanced between the groups. At a median follow-up of 43 months, an advantage was observed in the blinatumomab group as compared with the chemotherapy-only group with regard to overall survival (at 3 years: 85% vs. 68%; hazard ratio for death, 0.41; 95% confidence interval [CI], 0.23 to 0.73; P&#x2009;=&#x2009;0.002), and the 3-year relapse-free survival was 80% with blinatumomab and 64% with chemotherapy alone (hazard ratio for relapse or death, 0.53; 95% CI, 0.32 to 0.87). A higher incidence of neuropsychiatric events was reported in the blinatumomab group than in the chemotherapy-only group. The addition of blinatumomab to consolidation chemotherapy in adult patients in MRD-negative remission from BCP-ALL significantly improved overall survival. (Funded by the National Institutes of Health and others; E1910 ClinicalTrials.gov number, NCT02003222.).",2196,,0,eng,"Journal Article, Randomized Controlled Trial, Clinical Trial, Phase III, Multicenter Study, Research Support, Non-U.S. Gov't",2026-01-11 18:49:29
39047239,"Race-Based Diagnosis, Part 2: ITT Episode 34.",,0,The New England journal of medicine,2024,07,25,2024 07 25,10.1056/NEJMp2405797,Correspondence,,0,,0,eng,Journal Article,2026-01-11 18:49:29
39046350,Features of HIV Infection in the Context of Long-Acting Cabotegravir Preexposure Prophylaxis.,"Landovitz Raphael J, Delany-Moretlwe Sinead, Fogel Jessica M, Marzinke Mark A, Piwowar-Manning Estelle, Richardson Paul, Halvas Elias K, Mellors John W",20,The New England journal of medicine,2025,04,01,2025 04 01,10.1056/NEJMc2402088,Correspondence,,0,,0,eng,Letter,2026-01-11 18:49:29
39046157,Twice-Yearly Lenacapavir or Daily F/TAF for HIV Prevention in Cisgender Women.,"Bekker Linda-Gail, Das Moupali, Abdool Karim Quarraisha, Ahmed Khatija, Batting Joanne, Brumskine William, Gill Katherine, Harkoo Ishana",40,The New England journal of medicine,2024,11,22,2024 11 22,10.1056/NEJMoa2407001,Correspondence,"There are gaps in uptake of, adherence to, and persistence in the use of preexposure prophylaxis for human immunodeficiency virus (HIV) prevention among cisgender women. We conducted a phase 3, double-blind, randomized, controlled trial involving adolescent girls and young women in South Africa and Uganda. Participants were assigned in a 2:2:1 ratio to receive subcutaneous lenacapavir every 26 weeks, daily oral emtricitabine-tenofovir alafenamide (F/TAF), or daily oral emtricitabine-tenofovir disoproxil fumarate (F/TDF; active control); all participants also received the alternate subcutaneous or oral placebo. We assessed the efficacy of lenacapavir and F/TAF by comparing the incidence of HIV infection with the estimated background incidence in the screened population and evaluated relative efficacy as compared with F/TDF. Among 5338 participants who were initially HIV-negative, 55 incident HIV infections were observed: 0 infections among 2134 participants in the lenacapavir group (0 per 100 person-years; 95% confidence interval [CI], 0.00 to 0.19), 39 infections among 2136 participants in the F/TAF group (2.02 per 100 person-years; 95% CI, 1.44 to 2.76), and 16 infections among 1068 participants in the F/TDF group (1.69 per 100 person-years; 95% CI, 0.96 to 2.74). Background HIV incidence in the screened population (8094 participants) was 2.41 per 100 person-years (95% CI, 1.82 to 3.19). HIV incidence with lenacapavir was significantly lower than background HIV incidence (incidence rate ratio, 0.00; 95% CI, 0.00 to 0.04; P<0.001) and than HIV incidence with F/TDF (incidence rate ratio, 0.00; 95% CI, 0.00 to 0.10; P<0.001). HIV incidence with F/TAF did not differ significantly from background HIV incidence (incidence rate ratio, 0.84; 95% CI, 0.55 to 1.28; P&#x2009;=&#x2009;0.21), and no evidence of a meaningful difference in HIV incidence was observed between F/TAF and F/TDF (incidence rate ratio, 1.20; 95% CI, 0.67 to 2.14). Adherence to F/TAF and F/TDF was low. No safety concerns were found. Injection-site reactions were more common in the lenacapavir group (68.8%) than in the placebo injection group (F/TAF and F/TDF combined) (34.9%); 4 participants in the lenacapavir group (0.2%) discontinued the trial regimen owing to injection-site reactions. No participants receiving twice-yearly lenacapavir acquired HIV infection. HIV incidence with lenacapavir was significantly lower than background HIV incidence and HIV incidence with F/TDF. (Funded by Gilead Sciences; PURPOSE 1 ClinicalTrials.gov number, NCT04994509.).",2559,,0,eng,"Journal Article, Clinical Trial, Phase III, Randomized Controlled Trial, Multicenter Study, Comparative Study",2026-01-11 18:49:29
